K_cap,group_size,max_offspring,threshold,type,beta,rep,extinct,time_to_extinction
1000,5,10,0,TRUE,4,1,0,NA
250,10,10,0,TRUE,4,1,0,NA
500,10,10,0,TRUE,4,1,0,NA
1000,10,10,0,TRUE,4,1,0,NA
250,1,3,0.25,TRUE,4,1,1,308
500,1,3,0.25,TRUE,4,1,1,365
1000,1,3,0.25,TRUE,4,1,1,361
250,3,3,0.25,TRUE,4,1,1,356
500,3,3,0.25,TRUE,4,1,1,395
1000,3,3,0.25,TRUE,4,1,1,427
250,5,3,0.25,TRUE,4,1,1,373
500,5,3,0.25,TRUE,4,1,1,395
1000,5,3,0.25,TRUE,4,1,1,458
250,10,3,0.25,TRUE,4,1,0,NA
500,10,3,0.25,TRUE,4,1,0,NA
1000,10,3,0.25,TRUE,4,1,0,NA
250,1,6,0.25,TRUE,4,1,1,354
500,1,6,0.25,TRUE,4,1,1,383
1000,1,6,0.25,TRUE,4,1,1,395
250,3,6,0.25,TRUE,4,1,1,406
500,3,6,0.25,TRUE,4,1,0,NA
1000,3,6,0.25,TRUE,4,1,0,NA
250,5,6,0.25,TRUE,4,1,0,NA
500,5,6,0.25,TRUE,4,1,0,NA
1000,5,6,0.25,TRUE,4,1,0,NA
250,10,6,0.25,TRUE,4,1,0,NA
500,10,6,0.25,TRUE,4,1,0,NA
1000,10,6,0.25,TRUE,4,1,0,NA
250,1,10,0.25,TRUE,4,1,1,379
500,1,10,0.25,TRUE,4,1,1,394
1000,1,10,0.25,TRUE,4,1,1,357
250,3,10,0.25,TRUE,4,1,0,NA
500,3,10,0.25,TRUE,4,1,0,NA
1000,3,10,0.25,TRUE,4,1,0,NA
250,5,10,0.25,TRUE,4,1,0,NA
500,5,10,0.25,TRUE,4,1,0,NA
1000,5,10,0.25,TRUE,4,1,0,NA
250,10,10,0.25,TRUE,4,1,0,NA
500,10,10,0.25,TRUE,4,1,0,NA
1000,10,10,0.25,TRUE,4,1,0,NA
250,1,3,0.5,TRUE,4,1,1,309
500,1,3,0.5,TRUE,4,1,1,322
1000,1,3,0.5,TRUE,4,1,1,310
250,3,3,0.5,TRUE,4,1,1,408
500,3,3,0.5,TRUE,4,1,1,471
1000,3,3,0.5,TRUE,4,1,0,NA
250,5,3,0.5,TRUE,4,1,1,406
500,5,3,0.5,TRUE,4,1,0,NA
1000,5,3,0.5,TRUE,4,1,0,NA
250,10,3,0.5,TRUE,4,1,1,488
500,10,3,0.5,TRUE,4,1,0,NA
1000,10,3,0.5,TRUE,4,1,0,NA
250,1,6,0.5,TRUE,4,1,1,314
500,1,6,0.5,TRUE,4,1,1,387
1000,1,6,0.5,TRUE,4,1,1,369
250,3,6,0.5,TRUE,4,1,1,459
500,3,6,0.5,TRUE,4,1,0,NA
1000,3,6,0.5,TRUE,4,1,0,NA
250,5,6,0.5,TRUE,4,1,0,NA
500,5,6,0.5,TRUE,4,1,0,NA
1000,5,6,0.5,TRUE,4,1,0,NA
250,10,6,0.5,TRUE,4,1,0,NA
500,10,6,0.5,TRUE,4,1,0,NA
1000,10,6,0.5,TRUE,4,1,0,NA
250,1,10,0.5,TRUE,4,1,1,449
500,1,10,0.5,TRUE,4,1,1,481
1000,1,10,0.5,TRUE,4,1,1,380
250,3,10,0.5,TRUE,4,1,0,NA
500,3,10,0.5,TRUE,4,1,0,NA
1000,3,10,0.5,TRUE,4,1,0,NA
250,5,10,0.5,TRUE,4,1,0,NA
500,5,10,0.5,TRUE,4,1,0,NA
1000,5,10,0.5,TRUE,4,1,0,NA
250,10,10,0.5,TRUE,4,1,0,NA
500,10,10,0.5,TRUE,4,1,0,NA
1000,10,10,0.5,TRUE,4,1,0,NA
250,1,3,1,TRUE,4,1,1,276
500,1,3,1,TRUE,4,1,1,326
1000,1,3,1,TRUE,4,1,1,317
250,3,3,1,TRUE,4,1,1,282
500,3,3,1,TRUE,4,1,1,335
1000,3,3,1,TRUE,4,1,1,345
250,5,3,1,TRUE,4,1,1,285
500,5,3,1,TRUE,4,1,1,348
1000,5,3,1,TRUE,4,1,1,321
250,10,3,1,TRUE,4,1,1,332
500,10,3,1,TRUE,4,1,1,373
1000,10,3,1,TRUE,4,1,1,347
250,1,6,1,TRUE,4,1,1,322
500,1,6,1,TRUE,4,1,1,381
1000,1,6,1,TRUE,4,1,1,373
250,3,6,1,TRUE,4,1,1,367
500,3,6,1,TRUE,4,1,1,353
1000,3,6,1,TRUE,4,1,1,412
250,5,6,1,TRUE,4,1,1,378
500,5,6,1,TRUE,4,1,1,369
1000,5,6,1,TRUE,4,1,1,374
250,10,6,1,TRUE,4,1,1,334
500,10,6,1,TRUE,4,1,1,430
1000,10,6,1,TRUE,4,1,1,362
250,1,10,1,TRUE,4,1,1,418
500,1,10,1,TRUE,4,1,1,361
1000,1,10,1,TRUE,4,1,1,386
250,3,10,1,TRUE,4,1,1,389
500,3,10,1,TRUE,4,1,1,405
1000,3,10,1,TRUE,4,1,1,414
250,5,10,1,TRUE,4,1,1,362
500,5,10,1,TRUE,4,1,1,424
1000,5,10,1,TRUE,4,1,1,472
250,10,10,1,TRUE,4,1,1,401
500,10,10,1,TRUE,4,1,1,390
1000,10,10,1,TRUE,4,1,1,404
250,1,3,0,FALSE,4,1,1,313
500,1,3,0,FALSE,4,1,1,329
1000,1,3,0,FALSE,4,1,1,345
250,3,3,0,FALSE,4,1,1,294
500,3,3,0,FALSE,4,1,1,369
1000,3,3,0,FALSE,4,1,1,369
250,5,3,0,FALSE,4,1,1,337
500,5,3,0,FALSE,4,1,1,389
1000,5,3,0,FALSE,4,1,0,NA
250,10,3,0,FALSE,4,1,1,405
500,10,3,0,FALSE,4,1,1,485
1000,10,3,0,FALSE,4,1,0,NA
250,1,6,0,FALSE,4,1,1,312
500,1,6,0,FALSE,4,1,1,370
1000,1,6,0,FALSE,4,1,1,389
250,3,6,0,FALSE,4,1,1,444
500,3,6,0,FALSE,4,1,1,474
1000,3,6,0,FALSE,4,1,0,NA
250,5,6,0,FALSE,4,1,1,497
500,5,6,0,FALSE,4,1,0,NA
1000,5,6,0,FALSE,4,1,0,NA
250,10,6,0,FALSE,4,1,0,NA
500,10,6,0,FALSE,4,1,0,NA
1000,10,6,0,FALSE,4,1,0,NA
250,1,10,0,FALSE,4,1,1,371
500,1,10,0,FALSE,4,1,1,420
1000,1,10,0,FALSE,4,1,1,422
250,3,10,0,FALSE,4,1,0,NA
500,3,10,0,FALSE,4,1,0,NA
1000,3,10,0,FALSE,4,1,0,NA
250,5,10,0,FALSE,4,1,0,NA
500,5,10,0,FALSE,4,1,0,NA
1000,5,10,0,FALSE,4,1,0,NA
250,10,10,0,FALSE,4,1,0,NA
500,10,10,0,FALSE,4,1,0,NA
1000,10,10,0,FALSE,4,1,0,NA
250,1,3,0.25,FALSE,4,1,1,274
500,1,3,0.25,FALSE,4,1,1,321
1000,1,3,0.25,FALSE,4,1,1,313
250,3,3,0.25,FALSE,4,1,1,318
500,3,3,0.25,FALSE,4,1,1,324
1000,3,3,0.25,FALSE,4,1,1,388
250,5,3,0.25,FALSE,4,1,1,372
500,5,3,0.25,FALSE,4,1,1,390
1000,5,3,0.25,FALSE,4,1,1,375
250,10,3,0.25,FALSE,4,1,1,408
500,10,3,0.25,FALSE,4,1,1,363
1000,10,3,0.25,FALSE,4,1,0,NA
250,1,6,0.25,FALSE,4,1,1,371
500,1,6,0.25,FALSE,4,1,1,345
1000,1,6,0.25,FALSE,4,1,1,381
250,3,6,0.25,FALSE,4,1,1,372
500,3,6,0.25,FALSE,4,1,1,439
1000,3,6,0.25,FALSE,4,1,1,446
250,5,6,0.25,FALSE,4,1,1,475
500,5,6,0.25,FALSE,4,1,0,NA
1000,5,6,0.25,FALSE,4,1,1,407
250,10,6,0.25,FALSE,4,1,0,NA
500,10,6,0.25,FALSE,4,1,0,NA
1000,10,6,0.25,FALSE,4,1,0,NA
250,1,10,0.25,FALSE,4,1,1,393
500,1,10,0.25,FALSE,4,1,1,386
1000,1,10,0.25,FALSE,4,1,1,413
250,3,10,0.25,FALSE,4,1,1,440
500,3,10,0.25,FALSE,4,1,1,433
1000,3,10,0.25,FALSE,4,1,1,467
250,5,10,0.25,FALSE,4,1,0,NA
500,5,10,0.25,FALSE,4,1,1,491
1000,5,10,0.25,FALSE,4,1,0,NA
250,10,10,0.25,FALSE,4,1,0,NA
500,10,10,0.25,FALSE,4,1,0,NA
1000,10,10,0.25,FALSE,4,1,0,NA
250,1,3,0.5,FALSE,4,1,1,305
500,1,3,0.5,FALSE,4,1,1,348
1000,1,3,0.5,FALSE,4,1,1,360
250,3,3,0.5,FALSE,4,1,1,289
500,3,3,0.5,FALSE,4,1,1,330
1000,3,3,0.5,FALSE,4,1,1,330
250,5,3,0.5,FALSE,4,1,1,301
500,5,3,0.5,FALSE,4,1,1,301
1000,5,3,0.5,FALSE,4,1,1,396
250,10,3,0.5,FALSE,4,1,1,334
500,10,3,0.5,FALSE,4,1,1,427
1000,10,3,0.5,FALSE,4,1,1,402
250,1,6,0.5,FALSE,4,1,1,358
500,1,6,0.5,FALSE,4,1,1,345
1000,1,6,0.5,FALSE,4,1,1,373
250,3,6,0.5,FALSE,4,1,1,353
500,3,6,0.5,FALSE,4,1,1,379
1000,3,6,0.5,FALSE,4,1,1,433
250,5,6,0.5,FALSE,4,1,1,411
500,5,6,0.5,FALSE,4,1,1,424
1000,5,6,0.5,FALSE,4,1,1,381
250,10,6,0.5,FALSE,4,1,1,368
500,10,6,0.5,FALSE,4,1,1,472
1000,10,6,0.5,FALSE,4,1,1,466
250,1,10,0.5,FALSE,4,1,1,394
500,1,10,0.5,FALSE,4,1,1,444
1000,1,10,0.5,FALSE,4,1,1,484
250,3,10,0.5,FALSE,4,1,1,371
500,3,10,0.5,FALSE,4,1,1,397
1000,3,10,0.5,FALSE,4,1,1,494
250,5,10,0.5,FALSE,4,1,1,397
500,5,10,0.5,FALSE,4,1,1,445
1000,5,10,0.5,FALSE,4,1,1,487
250,10,10,0.5,FALSE,4,1,1,395
500,10,10,0.5,FALSE,4,1,1,446
1000,10,10,0.5,FALSE,4,1,0,NA
250,1,3,1,FALSE,4,1,1,309
500,1,3,1,FALSE,4,1,1,302
1000,1,3,1,FALSE,4,1,1,355
250,3,3,1,FALSE,4,1,1,277
500,3,3,1,FALSE,4,1,1,341
1000,3,3,1,FALSE,4,1,1,338
250,5,3,1,FALSE,4,1,1,264
500,5,3,1,FALSE,4,1,1,295
1000,5,3,1,FALSE,4,1,1,369
250,10,3,1,FALSE,4,1,1,331
500,10,3,1,FALSE,4,1,1,293
1000,10,3,1,FALSE,4,1,1,337
250,1,6,1,FALSE,4,1,1,343
500,1,6,1,FALSE,4,1,1,446
1000,1,6,1,FALSE,4,1,1,399
250,3,6,1,FALSE,4,1,1,337
500,3,6,1,FALSE,4,1,1,346
1000,3,6,1,FALSE,4,1,1,383
250,5,6,1,FALSE,4,1,1,328
500,5,6,1,FALSE,4,1,1,323
1000,5,6,1,FALSE,4,1,1,384
250,10,6,1,FALSE,4,1,1,297
500,10,6,1,FALSE,4,1,1,409
1000,10,6,1,FALSE,4,1,1,385
250,1,10,1,FALSE,4,1,1,375
500,1,10,1,FALSE,4,1,1,392
1000,1,10,1,FALSE,4,1,1,483
250,3,10,1,FALSE,4,1,1,351
500,3,10,1,FALSE,4,1,1,430
1000,3,10,1,FALSE,4,1,1,456
250,5,10,1,FALSE,4,1,1,382
500,5,10,1,FALSE,4,1,1,419
1000,5,10,1,FALSE,4,1,1,423
250,10,10,1,FALSE,4,1,1,395
500,10,10,1,FALSE,4,1,1,398
1000,10,10,1,FALSE,4,1,1,452
250,1,3,0,TRUE,1,2,1,315
500,1,3,0,TRUE,1,2,1,320
1000,1,3,0,TRUE,1,2,1,335
250,3,3,0,TRUE,1,2,1,293
500,3,3,0,TRUE,1,2,1,334
1000,3,3,0,TRUE,1,2,1,378
250,5,3,0,TRUE,1,2,1,361
500,5,3,0,TRUE,1,2,1,344
1000,5,3,0,TRUE,1,2,1,361
250,10,3,0,TRUE,1,2,1,388
500,10,3,0,TRUE,1,2,1,395
1000,10,3,0,TRUE,1,2,1,365
250,1,6,0,TRUE,1,2,1,340
500,1,6,0,TRUE,1,2,1,381
1000,1,6,0,TRUE,1,2,1,373
250,3,6,0,TRUE,1,2,1,370
500,3,6,0,TRUE,1,2,1,388
1000,3,6,0,TRUE,1,2,1,436
250,5,6,0,TRUE,1,2,1,385
500,5,6,0,TRUE,1,2,1,383
1000,5,6,0,TRUE,1,2,1,413
250,10,6,0,TRUE,1,2,1,422
500,10,6,0,TRUE,1,2,1,403
1000,10,6,0,TRUE,1,2,1,454
250,1,10,0,TRUE,1,2,1,498
500,1,10,0,TRUE,1,2,1,447
1000,1,10,0,TRUE,1,2,1,394
250,3,10,0,TRUE,1,2,0,NA
500,3,10,0,TRUE,1,2,1,437
1000,3,10,0,TRUE,1,2,1,455
250,5,10,0,TRUE,1,2,1,371
500,5,10,0,TRUE,1,2,0,NA
1000,5,10,0,TRUE,1,2,0,NA
250,10,10,0,TRUE,1,2,1,427
500,10,10,0,TRUE,1,2,0,NA
1000,10,10,0,TRUE,1,2,1,480
250,1,3,0.25,TRUE,1,2,1,280
500,1,3,0.25,TRUE,1,2,1,318
1000,1,3,0.25,TRUE,1,2,1,330
250,3,3,0.25,TRUE,1,2,1,314
500,3,3,0.25,TRUE,1,2,1,387
1000,3,3,0.25,TRUE,1,2,1,363
250,5,3,0.25,TRUE,1,2,1,362
500,5,3,0.25,TRUE,1,2,1,338
1000,5,3,0.25,TRUE,1,2,1,382
250,10,3,0.25,TRUE,1,2,1,338
500,10,3,0.25,TRUE,1,2,1,388
1000,10,3,0.25,TRUE,1,2,1,443
250,1,6,0.25,TRUE,1,2,1,354
500,1,6,0.25,TRUE,1,2,1,355
1000,1,6,0.25,TRUE,1,2,1,409
250,3,6,0.25,TRUE,1,2,1,458
500,3,6,0.25,TRUE,1,2,0,NA
1000,3,6,0.25,TRUE,1,2,0,NA
250,5,6,0.25,TRUE,1,2,1,347
500,5,6,0.25,TRUE,1,2,1,482
1000,5,6,0.25,TRUE,1,2,1,429
250,10,6,0.25,TRUE,1,2,0,NA
500,10,6,0.25,TRUE,1,2,0,NA
1000,10,6,0.25,TRUE,1,2,0,NA
250,1,10,0.25,TRUE,1,2,1,395
500,1,10,0.25,TRUE,1,2,1,441
1000,1,10,0.25,TRUE,1,2,0,NA
250,3,10,0.25,TRUE,1,2,1,481
500,3,10,0.25,TRUE,1,2,0,NA
1000,3,10,0.25,TRUE,1,2,0,NA
250,5,10,0.25,TRUE,1,2,0,NA
500,5,10,0.25,TRUE,1,2,0,NA
1000,5,10,0.25,TRUE,1,2,0,NA
250,10,10,0.25,TRUE,1,2,0,NA
500,10,10,0.25,TRUE,1,2,0,NA
1000,10,10,0.25,TRUE,1,2,0,NA
250,1,3,0.5,TRUE,1,2,1,281
500,1,3,0.5,TRUE,1,2,1,353
1000,1,3,0.5,TRUE,1,2,1,355
250,3,3,0.5,TRUE,1,2,1,320
500,3,3,0.5,TRUE,1,2,1,373
1000,3,3,0.5,TRUE,1,2,1,420
250,5,3,0.5,TRUE,1,2,1,377
500,5,3,0.5,TRUE,1,2,1,376
1000,5,3,0.5,TRUE,1,2,1,483
250,10,3,0.5,TRUE,1,2,1,482
500,10,3,0.5,TRUE,1,2,0,NA
1000,10,3,0.5,TRUE,1,2,0,NA
250,1,6,0.5,TRUE,1,2,1,345
500,1,6,0.5,TRUE,1,2,1,399
1000,1,6,0.5,TRUE,1,2,1,370
250,3,6,0.5,TRUE,1,2,0,NA
500,3,6,0.5,TRUE,1,2,0,NA
1000,3,6,0.5,TRUE,1,2,0,NA
250,5,6,0.5,TRUE,1,2,0,NA
500,5,6,0.5,TRUE,1,2,0,NA
1000,5,6,0.5,TRUE,1,2,0,NA
250,10,6,0.5,TRUE,1,2,0,NA
500,10,6,0.5,TRUE,1,2,0,NA
1000,10,6,0.5,TRUE,1,2,0,NA
250,1,10,0.5,TRUE,1,2,1,390
500,1,10,0.5,TRUE,1,2,1,389
1000,1,10,0.5,TRUE,1,2,1,471
250,3,10,0.5,TRUE,1,2,0,NA
500,3,10,0.5,TRUE,1,2,0,NA
1000,3,10,0.5,TRUE,1,2,0,NA
250,5,10,0.5,TRUE,1,2,0,NA
500,5,10,0.5,TRUE,1,2,0,NA
1000,5,10,0.5,TRUE,1,2,0,NA
250,10,10,0.5,TRUE,1,2,0,NA
500,10,10,0.5,TRUE,1,2,0,NA
1000,10,10,0.5,TRUE,1,2,0,NA
250,1,3,1,TRUE,1,2,1,322
500,1,3,1,TRUE,1,2,1,314
1000,1,3,1,TRUE,1,2,1,376
250,3,3,1,TRUE,1,2,1,360
500,3,3,1,TRUE,1,2,1,312
1000,3,3,1,TRUE,1,2,1,312
250,5,3,1,TRUE,1,2,1,321
500,5,3,1,TRUE,1,2,1,336
1000,5,3,1,TRUE,1,2,1,381
250,10,3,1,TRUE,1,2,1,277
500,10,3,1,TRUE,1,2,1,355
1000,10,3,1,TRUE,1,2,1,273
250,1,6,1,TRUE,1,2,1,345
500,1,6,1,TRUE,1,2,1,360
1000,1,6,1,TRUE,1,2,1,371
250,3,6,1,TRUE,1,2,1,322
500,3,6,1,TRUE,1,2,1,371
1000,3,6,1,TRUE,1,2,1,366
250,5,6,1,TRUE,1,2,1,318
500,5,6,1,TRUE,1,2,1,391
1000,5,6,1,TRUE,1,2,1,392
250,10,6,1,TRUE,1,2,1,358
500,10,6,1,TRUE,1,2,1,363
1000,10,6,1,TRUE,1,2,1,371
250,1,10,1,TRUE,1,2,1,409
500,1,10,1,TRUE,1,2,1,467
1000,1,10,1,TRUE,1,2,1,428
250,3,10,1,TRUE,1,2,1,367
500,3,10,1,TRUE,1,2,1,395
1000,3,10,1,TRUE,1,2,1,448
250,5,10,1,TRUE,1,2,0,NA
500,5,10,1,TRUE,1,2,1,393
1000,5,10,1,TRUE,1,2,1,467
250,10,10,1,TRUE,1,2,1,395
500,10,10,1,TRUE,1,2,1,376
1000,10,10,1,TRUE,1,2,1,418
250,1,3,0,FALSE,1,2,1,380
500,1,3,0,FALSE,1,2,1,300
1000,1,3,0,FALSE,1,2,1,320
250,3,3,0,FALSE,1,2,1,335
500,3,3,0,FALSE,1,2,1,384
1000,3,3,0,FALSE,1,2,1,322
250,5,3,0,FALSE,1,2,1,323
500,5,3,0,FALSE,1,2,1,327
1000,5,3,0,FALSE,1,2,1,383
250,10,3,0,FALSE,1,2,1,325
500,10,3,0,FALSE,1,2,1,374
1000,10,3,0,FALSE,1,2,1,406
250,1,6,0,FALSE,1,2,1,366
500,1,6,0,FALSE,1,2,1,406
1000,1,6,0,FALSE,1,2,1,371
250,3,6,0,FALSE,1,2,1,347
500,3,6,0,FALSE,1,2,1,350
1000,3,6,0,FALSE,1,2,1,415
250,5,6,0,FALSE,1,2,1,439
500,5,6,0,FALSE,1,2,1,427
1000,5,6,0,FALSE,1,2,1,411
250,10,6,0,FALSE,1,2,1,440
500,10,6,0,FALSE,1,2,1,414
1000,10,6,0,FALSE,1,2,1,443
250,1,10,0,FALSE,1,2,1,400
500,1,10,0,FALSE,1,2,1,426
1000,1,10,0,FALSE,1,2,1,499
250,3,10,0,FALSE,1,2,1,417
500,3,10,0,FALSE,1,2,1,436
1000,3,10,0,FALSE,1,2,0,NA
250,5,10,0,FALSE,1,2,1,470
500,5,10,0,FALSE,1,2,0,NA
1000,5,10,0,FALSE,1,2,0,NA
250,10,10,0,FALSE,1,2,0,NA
500,10,10,0,FALSE,1,2,1,488
1000,10,10,0,FALSE,1,2,0,NA
250,1,3,0.25,FALSE,1,2,1,302
500,1,3,0.25,FALSE,1,2,1,315
1000,1,3,0.25,FALSE,1,2,1,341
250,3,3,0.25,FALSE,1,2,1,279
500,3,3,0.25,FALSE,1,2,1,342
1000,3,3,0.25,FALSE,1,2,1,339
250,5,3,0.25,FALSE,1,2,1,318
500,5,3,0.25,FALSE,1,2,1,346
1000,5,3,0.25,FALSE,1,2,1,322
250,10,3,0.25,FALSE,1,2,1,312
500,10,3,0.25,FALSE,1,2,1,314
1000,10,3,0.25,FALSE,1,2,1,385
250,1,6,0.25,FALSE,1,2,1,325
500,1,6,0.25,FALSE,1,2,1,352
1000,1,6,0.25,FALSE,1,2,1,373
250,3,6,0.25,FALSE,1,2,1,388
500,3,6,0.25,FALSE,1,2,1,345
1000,3,6,0.25,FALSE,1,2,1,360
250,5,6,0.25,FALSE,1,2,1,371
500,5,6,0.25,FALSE,1,2,1,410
1000,5,6,0.25,FALSE,1,2,1,371
250,10,6,0.25,FALSE,1,2,1,375
500,10,6,0.25,FALSE,1,2,1,395
1000,10,6,0.25,FALSE,1,2,1,397
250,1,10,0.25,FALSE,1,2,1,318
500,1,10,0.25,FALSE,1,2,1,455
1000,1,10,0.25,FALSE,1,2,1,420
250,3,10,0.25,FALSE,1,2,1,398
500,3,10,0.25,FALSE,1,2,1,411
1000,3,10,0.25,FALSE,1,2,1,415
250,5,10,0.25,FALSE,1,2,1,426
500,5,10,0.25,FALSE,1,2,1,437
1000,5,10,0.25,FALSE,1,2,1,441
250,10,10,0.25,FALSE,1,2,1,409
500,10,10,0.25,FALSE,1,2,1,458
1000,10,10,0.25,FALSE,1,2,1,498
250,1,3,0.5,FALSE,1,2,1,342
500,1,3,0.5,FALSE,1,2,1,317
1000,1,3,0.5,FALSE,1,2,1,351
250,3,3,0.5,FALSE,1,2,1,314
500,3,3,0.5,FALSE,1,2,1,306
1000,3,3,0.5,FALSE,1,2,1,371
250,5,3,0.5,FALSE,1,2,1,269
500,5,3,0.5,FALSE,1,2,1,340
1000,5,3,0.5,FALSE,1,2,1,405
250,10,3,0.5,FALSE,1,2,1,337
500,10,3,0.5,FALSE,1,2,1,390
1000,10,3,0.5,FALSE,1,2,1,380
250,1,6,0.5,FALSE,1,2,1,364
500,1,6,0.5,FALSE,1,2,1,383
1000,1,6,0.5,FALSE,1,2,1,480
250,3,6,0.5,FALSE,1,2,1,355
500,3,6,0.5,FALSE,1,2,1,374
1000,3,6,0.5,FALSE,1,2,1,383
250,5,6,0.5,FALSE,1,2,1,385
500,5,6,0.5,FALSE,1,2,1,325
1000,5,6,0.5,FALSE,1,2,1,402
250,10,6,0.5,FALSE,1,2,1,357
500,10,6,0.5,FALSE,1,2,1,380
1000,10,6,0.5,FALSE,1,2,1,347
250,1,10,0.5,FALSE,1,2,1,424
500,1,10,0.5,FALSE,1,2,1,465
1000,1,10,0.5,FALSE,1,2,1,380
250,3,10,0.5,FALSE,1,2,0,NA
500,3,10,0.5,FALSE,1,2,1,400
1000,3,10,0.5,FALSE,1,2,1,389
250,5,10,0.5,FALSE,1,2,1,456
500,5,10,0.5,FALSE,1,2,0,NA
1000,5,10,0.5,FALSE,1,2,1,435
250,10,10,0.5,FALSE,1,2,1,360
500,10,10,0.5,FALSE,1,2,1,404
1000,10,10,0.5,FALSE,1,2,1,410
250,1,3,1,FALSE,1,2,1,284
500,1,3,1,FALSE,1,2,1,322
1000,1,3,1,FALSE,1,2,1,371
250,3,3,1,FALSE,1,2,1,327
500,3,3,1,FALSE,1,2,1,323
1000,3,3,1,FALSE,1,2,1,310
250,5,3,1,FALSE,1,2,1,310
500,5,3,1,FALSE,1,2,1,312
1000,5,3,1,FALSE,1,2,1,343
250,10,3,1,FALSE,1,2,1,277
500,10,3,1,FALSE,1,2,1,312
1000,10,3,1,FALSE,1,2,1,346
250,1,6,1,FALSE,1,2,1,341
500,1,6,1,FALSE,1,2,1,366
1000,1,6,1,FALSE,1,2,1,361
250,3,6,1,FALSE,1,2,1,361
500,3,6,1,FALSE,1,2,1,323
1000,3,6,1,FALSE,1,2,1,407
250,5,6,1,FALSE,1,2,1,339
500,5,6,1,FALSE,1,2,1,345
1000,5,6,1,FALSE,1,2,1,364
250,10,6,1,FALSE,1,2,1,426
500,10,6,1,FALSE,1,2,1,325
1000,10,6,1,FALSE,1,2,1,398
250,1,10,1,FALSE,1,2,1,367
500,1,10,1,FALSE,1,2,1,388
1000,1,10,1,FALSE,1,2,1,461
250,3,10,1,FALSE,1,2,1,398
500,3,10,1,FALSE,1,2,1,368
1000,3,10,1,FALSE,1,2,1,466
250,5,10,1,FALSE,1,2,1,394
500,5,10,1,FALSE,1,2,1,385
1000,5,10,1,FALSE,1,2,1,448
250,10,10,1,FALSE,1,2,1,439
500,10,10,1,FALSE,1,2,1,390
1000,10,10,1,FALSE,1,2,1,403
250,1,3,0,TRUE,2,2,1,311
500,1,3,0,TRUE,2,2,1,339
1000,1,3,0,TRUE,2,2,1,353
250,3,3,0,TRUE,2,2,1,372
500,3,3,0,TRUE,2,2,1,328
1000,3,3,0,TRUE,2,2,1,444
250,5,3,0,TRUE,2,2,1,304
500,5,3,0,TRUE,2,2,1,361
1000,5,3,0,TRUE,2,2,1,376
250,10,3,0,TRUE,2,2,1,375
500,10,3,0,TRUE,2,2,1,454
1000,10,3,0,TRUE,2,2,1,451
250,1,6,0,TRUE,2,2,1,361
500,1,6,0,TRUE,2,2,1,425
1000,1,6,0,TRUE,2,2,1,435
250,3,6,0,TRUE,2,2,1,420
500,3,6,0,TRUE,2,2,1,355
1000,3,6,0,TRUE,2,2,1,491
250,5,6,0,TRUE,2,2,1,386
500,5,6,0,TRUE,2,2,1,431
1000,5,6,0,TRUE,2,2,0,NA
250,10,6,0,TRUE,2,2,0,NA
500,10,6,0,TRUE,2,2,1,488
1000,10,6,0,TRUE,2,2,0,NA
250,1,10,0,TRUE,2,2,1,394
500,1,10,0,TRUE,2,2,1,384
1000,1,10,0,TRUE,2,2,0,NA
250,3,10,0,TRUE,2,2,1,426
500,3,10,0,TRUE,2,2,1,485
1000,3,10,0,TRUE,2,2,0,NA
250,5,10,0,TRUE,2,2,1,479
500,5,10,0,TRUE,2,2,0,NA
1000,5,10,0,TRUE,2,2,0,NA
250,10,10,0,TRUE,2,2,0,NA
500,10,10,0,TRUE,2,2,0,NA
1000,10,10,0,TRUE,2,2,0,NA
250,1,3,0.25,TRUE,2,2,1,313
500,1,3,0.25,TRUE,2,2,1,341
1000,1,3,0.25,TRUE,2,2,1,370
250,3,3,0.25,TRUE,2,2,1,301
500,3,3,0.25,TRUE,2,2,1,407
1000,3,3,0.25,TRUE,2,2,1,390
250,5,3,0.25,TRUE,2,2,1,348
500,5,3,0.25,TRUE,2,2,1,391
1000,5,3,0.25,TRUE,2,2,1,371
250,10,3,0.25,TRUE,2,2,1,350
500,10,3,0.25,TRUE,2,2,0,NA
1000,10,3,0.25,TRUE,2,2,0,NA
250,1,6,0.25,TRUE,2,2,1,387
500,1,6,0.25,TRUE,2,2,1,360
1000,1,6,0.25,TRUE,2,2,1,351
250,3,6,0.25,TRUE,2,2,1,389
500,3,6,0.25,TRUE,2,2,1,496
1000,3,6,0.25,TRUE,2,2,0,NA
250,5,6,0.25,TRUE,2,2,0,NA
500,5,6,0.25,TRUE,2,2,0,NA
1000,5,6,0.25,TRUE,2,2,0,NA
250,10,6,0.25,TRUE,2,2,0,NA
500,10,6,0.25,TRUE,2,2,0,NA
1000,10,6,0.25,TRUE,2,2,0,NA
250,1,10,0.25,TRUE,2,2,1,351
500,1,10,0.25,TRUE,2,2,1,375
1000,1,10,0.25,TRUE,2,2,1,436
250,3,10,0.25,TRUE,2,2,0,NA
500,3,10,0.25,TRUE,2,2,0,NA
1000,3,10,0.25,TRUE,2,2,0,NA
250,5,10,0.25,TRUE,2,2,0,NA
500,5,10,0.25,TRUE,2,2,0,NA
1000,5,10,0.25,TRUE,2,2,0,NA
250,10,10,0.25,TRUE,2,2,0,NA
500,10,10,0.25,TRUE,2,2,0,NA
1000,10,10,0.25,TRUE,2,2,0,NA
250,1,3,0.5,TRUE,2,2,1,277
